food_id,food_name,restaurant_id,description,category,veg_nonveg,ingredients,dish_type,popular_in,price_level
f027,Chapathi,r029,Whole wheat flatbread.,Parotta & Breads,Veg,"[""wheat flour"",""water"",""salt""]",bread,India,Low
f015,Egg Biryani,r009,Biryani rice cooked with boiled eggs and spices.,Biryani,Non-Veg,"[""rice"",""egg"",""masala""]",main_course,India,Low
f001,Veg Fried Rice,r009,Stir-fried rice with vegetables.,Fried Rice,Veg,"[""rice"",""vegetables"",""spring onion""]",main_course,South India,Low
f002,Egg Fried Rice,r009,Fried rice tossed with scrambled eggs.,Fried Rice,Non-Veg,"[""rice"",""egg"",""spring onion""]",main_course,India,Low
f003,Chicken Fried Rice,r009,Fried rice with chicken pieces.,Fried Rice,Non-Veg,"[""rice"",""chicken"",""spring onion""]",main_course,India,Low
f008,Ghee Rice,r009,Aromatic rice cooked with ghee.,Rice,Veg,"[""rice"",""ghee"",""spices""]",side_dish,South India,Low
f004,Mushroom Fried Rice,r009,Fried rice with sautéed mushrooms.,Fried Rice,Veg,"[""rice"",""mushroom"",""spring onion""]",main_course,South India,Low
f011,Schezwan Chicken Fried Rice,r009,Spicy Schezwan chicken fried rice.,Fried Rice,Non-Veg,"[""rice"",""chicken"",""schezwan sauce""]",main_course,India,Low
f020,Veg Noodles,r009,Stir-fried noodles with vegetables.,Noodles,Veg,"[""noodles"",""vegetables"",""soy sauce""]",main_course,India,Low
f019,Egg Noodles,r009,Noodles cooked with scrambled eggs.,Noodles,Non-Veg,"[""noodles"",""egg"",""spring onion""]",main_course,India,Low
f024,Chicken Noodles,r009,Noodles fried with chicken.,Noodles,Non-Veg,"[""noodles"",""chicken"",""soy sauce""]",main_course,India,Low
f029,Roti,r009,Whole wheat flatbread.,Breads,Veg,"[""wheat flour"",""water""]",bread,India,Low
f045,Naan,r009,Soft tandoor-baked flatbread.,Breads,Veg,"[""maida"",""yeast"",""salt""]",bread,North India,Low
f046,Butter Naan,r009,Naan brushed with butter.,Breads,Veg,"[""maida"",""butter""]",bread,North India,Low
f047,Kulcha,r009,Soft wheat flour kulcha.,Breads,Veg,"[""maida"",""curd"",""salt""]",bread,Punjab,Low
f021,Dosa,r030,South Indian crepe made from fermented batter.,Tiffin,Veg,"[""rice"",""urad dal"",""salt"",""oil""]",tiffin,Tamil Nadu,Low
f023,Roast,r030,Crispy golden dosa served large.,Tiffin,Veg,"[""rice"",""urad dal"",""oil"",""salt""]",tiffin,Tamil Nadu,Low
f022,Egg Dosa,r030,Dosa topped with beaten egg and pepper.,Tiffin,Egg,"[""rice batter"",""egg"",""pepper"",""salt"",""oil""]",tiffin,Tamil Nadu,Low
f024,Ghee Roast,r030,Crispy dosa roasted in ghee.,Tiffin,Veg,"[""rice"",""urad dal"",""ghee"",""salt""]",tiffin,Tamil Nadu,Low
f036,Omelette,r030,Egg cooked flat with onion & pepper.,Egg Dishes,Egg,"[""egg"",""onion"",""pepper"",""salt"",""oil""]",side_dish,India,Low
f029,Parotta,r030,Layered flaky bread made with maida.,Parotta & Breads,Veg,"[""maida"",""oil"",""salt"",""water""]",parotta,Tamil Nadu,Low
f034,Egg Veechu Parotta,r030,Veechu parotta layered with beaten egg.,Parotta & Breads,Egg,"[""maida"",""egg"",""oil"",""salt""]",parotta,Tamil Nadu,Low
f037,Kalaki,r030,Soft runny omelette.,Egg Dishes,Egg,"[""egg"",""pepper"",""salt"",""oil""]",side_dish,Tamil Nadu,Low
f014,Chicken Biryani,r030,Tamil Nadu style biryani with jeeraga samba rice and tender chicken.,Biryani,Non-Veg,"[""jeeraga samba rice"",""chicken"",""onion"",""tomato"",""ginger garlic paste"",""chili powder"",""biryani masala"",""ghee"",""curd"",""coriander"",""mint"",""oil"",""salt""]",main_course,Tamil Nadu,Moderate
f015,Egg Biryani,r030,Fragrant biryani rice cooked with boiled eggs.,Biryani,Egg,"[""jeeraga samba rice"",""egg"",""onion"",""tomato"",""ginger garlic paste"",""chili powder"",""biryani masala"",""mint"",""curd"",""oil"",""salt""]",main_course,Tamil Nadu,Low
f016,Plain Biryani,r030,Spiced biryani rice without any meat or egg.,Biryani,Veg,"[""jeeraga samba rice"",""onion"",""tomato"",""ginger garlic paste"",""chili powder"",""biryani masala"",""curd"",""mint"",""coriander"",""oil"",""salt""]",main_course,Tamil Nadu,Low
f040,Curd Rice,r030,Rice mixed with curd and tempered.,Curd / Rice Items,Veg,"[""rice"",""curd"",""curry leaves"",""mustard"",""salt""]",side_dish,South India,Low
f014,Chicken Biryani,r031,Tamil Nadu style biryani with jeeraga samba rice and tender chicken.,Biryani,Non-Veg,"[""jeeraga samba rice"",""chicken"",""onion"",""tomato"",""ginger garlic paste"",""chili powder"",""biryani masala"",""ghee"",""curd"",""coriander"",""mint"",""oil"",""salt""]",main_course,Tamil Nadu,Moderate
f015,Egg Biryani,r031,Fragrant biryani rice cooked with boiled eggs.,Biryani,Egg,"[""jeeraga samba rice"",""egg"",""onion"",""tomato"",""ginger garlic paste"",""chili powder"",""biryani masala"",""mint"",""curd"",""oil"",""salt""]",main_course,Tamil Nadu,Low
f016,Plain Biryani,r031,Spiced biryani rice without any meat or egg.,Biryani,Veg,"[""jeeraga samba rice"",""onion"",""tomato"",""ginger garlic paste"",""chili powder"",""biryani masala"",""curd"",""mint"",""coriander"",""oil"",""salt""]",main_course,Tamil Nadu,Low
f001,Veg Fried Rice,r031,Stir-fried long grain rice with mixed vegetables and mild seasoning.,Fried Rice,Veg,"[""rice"",""carrot"",""beans"",""peas"",""spring onion"",""soy sauce"",""oil"",""salt""]",main_course,South India,Moderate
f002,Egg Fried Rice,r031,Fried rice cooked with scrambled egg and spices.,Fried Rice,Egg,"[""rice"",""egg"",""spring onion"",""soy sauce"",""pepper"",""oil"",""salt""]",main_course,South India,Low
f003,Chicken Fried Rice,r031,Fried rice with shredded chicken and mild Indo-Chinese seasoning.,Fried Rice,Non-Veg,"[""rice"",""chicken"",""soy sauce"",""spring onion"",""pepper"",""oil"",""salt""]",main_course,South India,Moderate
f004,Mushroom Fried Rice,r031,Veg fried rice variation with sautéed mushrooms.,Fried Rice,Veg,"[""rice"",""mushroom"",""spring onion"",""soy sauce"",""pepper"",""oil"",""salt""]",main_course,South India,Low
f029,Parotta,r031,Layered flaky bread made with maida.,Parotta & Breads,Veg,"[""maida"",""oil"",""salt"",""water""]",parotta,Tamil Nadu,Low
f036,Omelette,r031,Egg cooked flat with onion & pepper.,Egg Dishes,Egg,"[""egg"",""onion"",""pepper"",""salt"",""oil""]",side_dish,India,Low
f037,Kalaki,r031,Soft runny omelette.,Egg Dishes,Egg,"[""egg"",""pepper"",""salt"",""oil""]",side_dish,Tamil Nadu,Low
f014,Chicken Biryani,r032,Tamil Nadu style biryani with jeeraga samba rice and tender chicken.,Biryani,Non-Veg,"[""jeeraga samba rice"",""chicken"",""onion"",""tomato"",""ginger garlic paste"",""chili powder"",""biryani masala"",""ghee"",""curd"",""coriander"",""mint"",""oil"",""salt""]",main_course,Tamil Nadu,Moderate
f015,Egg Biryani,r032,Fragrant biryani rice cooked with boiled eggs.,Biryani,Egg,"[""jeeraga samba rice"",""egg"",""onion"",""tomato"",""ginger garlic paste"",""chili powder"",""biryani masala"",""mint"",""curd"",""oil"",""salt""]",main_course,Tamil Nadu,Low
f016,Plain Biryani,r032,Spiced biryani rice without any meat or egg.,Biryani,Veg,"[""jeeraga samba rice"",""onion"",""tomato"",""ginger garlic paste"",""chili powder"",""biryani masala"",""curd"",""mint"",""coriander"",""oil"",""salt""]",main_course,Tamil Nadu,Low
f036,Omelette,r032,Egg cooked flat with onion & pepper.,Egg Dishes,Egg,"[""egg"",""onion"",""pepper"",""salt"",""oil""]",side_dish,India,Low
f037,Kalaki,r032,Soft runny omelette.,Egg Dishes,Egg,"[""egg"",""pepper"",""salt"",""oil""]",side_dish,Tamil Nadu,Low
f035,Egg Poriyal,r032,Stir-fried egg with onions and spices.,Egg Dishes,Egg,"[""egg"",""onion"",""curry leaves"",""mustard"",""pepper"",""salt"",""oil""]",side_dish,Tamil Nadu,Low
f029,Parotta,r032,Layered flaky bread made with maida.,Parotta & Breads,Veg,"[""maida"",""oil"",""salt"",""water""]",parotta,Tamil Nadu,Low
f032,Veechu Parotta,r032,Thin stretched parotta.,Parotta & Breads,Veg,"[""maida"",""oil"",""salt""]",parotta,Tamil Nadu,Low
f034,Egg Veechu Parotta,r032,Veechu parotta layered with beaten egg.,Parotta & Breads,Egg,"[""maida"",""egg"",""oil"",""salt""]",parotta,Tamil Nadu,Low
f033,Egg Kothu Parotta,r032,Minced parotta scrambled with egg and salna.,Parotta & Breads,Egg,"[""parotta"",""egg"",""onion"",""salna"",""chili powder"",""oil"",""salt""]",kothu,Tamil Nadu,Low
f021,Dosa,r032,Fermented rice-lentil crepe.,Tiffin,Veg,"[""rice"",""urad dal"",""salt"",""oil""]",tiffin,Tamil Nadu,Low
f023,Roast,r032,Crispy golden dosa served large.,Tiffin,Veg,"[""rice"",""urad dal"",""oil"",""salt""]",tiffin,Tamil Nadu,Low
f024,Ghee Roast,r032,Crispy dosa roasted in ghee.,Tiffin,Veg,"[""rice"",""urad dal"",""ghee"",""salt""]",tiffin,Tamil Nadu,Low
f022,Egg Dosa,r032,Dosa topped with beaten egg.,Tiffin,Egg,"[""rice batter"",""egg"",""pepper"",""salt"",""oil""]",tiffin,Tamil Nadu,Low
f008,Ghee Rice,r032,Fragrant rice cooked with ghee.,Rice,Veg,"[""rice"",""ghee"",""curry leaves"",""cloves"",""salt""]",main_course,South India,Low
f006,Jeera Rice,r032,Rice tempered with cumin.,Rice,Veg,"[""rice"",""jeera"",""ghee"",""salt""]",main_course,India,Low
f001,Veg Fried Rice,r032,Stir-fried long grain rice with vegetables.,Fried Rice,Veg,"[""rice"",""carrot"",""beans"",""peas"",""spring onion"",""soy sauce"",""oil"",""salt""]",main_course,South India,Low
f002,Egg Fried Rice,r032,Fried rice cooked with egg.,Fried Rice,Egg,"[""rice"",""egg"",""spring onion"",""soy sauce"",""pepper"",""oil"",""salt""]",main_course,South India,Low
f003,Chicken Fried Rice,r032,Fried rice with shredded chicken.,Fried Rice,Non-Veg,"[""rice"",""chicken"",""soy sauce"",""spring onion"",""pepper"",""oil"",""salt""]",main_course,South India,Low
f004,Mushroom Fried Rice,r032,Fried rice with mushrooms.,Fried Rice,Veg,"[""rice"",""mushroom"",""spring onion"",""soy sauce"",""pepper"",""oil"",""salt""]",main_course,South India,Low
f009,Schezwan Veg Fried Rice,r032,Spicy Indo-Chinese fried rice.,Fried Rice,Veg,"[""rice"",""capsicum"",""carrot"",""spring onion"",""schezwan sauce"",""soy sauce"",""oil""]",main_course,India,Low
f010,Schezwan Egg Fried Rice,r032,Fried rice with egg & schezwan sauce.,Fried Rice,Egg,"[""rice"",""egg"",""schezwan sauce"",""spring onion"",""soy sauce"",""oil""]",main_course,India,Low
f011,Schezwan Chicken Rice,r032,Fried rice with chicken and schezwan.,Fried Rice,Non-Veg,"[""rice"",""chicken"",""schezwan sauce"",""spring onion"",""soy sauce"",""oil""]",main_course,India,Low
f001,Veg Fried Rice,r033,Stir-fried rice with vegetables.,Fried Rice,Veg,"[""rice"",""carrot"",""beans"",""peas"",""spring onion"",""soy sauce"",""salt"",""oil""]",main_course,South India,Low
f002,Egg Fried Rice,r033,Fried rice with scrambled egg.,Fried Rice,Egg,"[""rice"",""egg"",""spring onion"",""soy sauce"",""pepper"",""salt"",""oil""]",main_course,South India,Low
f003,Chicken Fried Rice,r033,Fried rice with shredded chicken.,Fried Rice,Non-Veg,"[""rice"",""chicken"",""spring onion"",""soy sauce"",""pepper"",""salt"",""oil""]",main_course,South India,Low
f004,Mushroom Fried Rice,r033,Fried rice with sautéed mushrooms.,Fried Rice,Veg,"[""rice"",""mushroom"",""soy sauce"",""spring onion"",""salt"",""oil""]",main_course,South India,Low
f009,Schezwan Veg Fried Rice,r033,Spicy fried rice with schezwan sauce.,Fried Rice,Veg,"[""rice"",""capsicum"",""carrot"",""spring onion"",""schezwan sauce"",""soy sauce"",""oil""]",main_course,India,Low
f010,Schezwan Egg Fried Rice,r033,Schezwan fried rice with egg.,Fried Rice,Egg,"[""rice"",""egg"",""schezwan sauce"",""spring onion"",""soy sauce"",""oil""]",main_course,India,Low
f011,Schezwan Chicken Rice,r033,Schezwan fried rice with chicken.,Fried Rice,Non-Veg,"[""rice"",""chicken"",""schezwan sauce"",""spring onion"",""soy sauce"",""oil""]",main_course,India,Low
f014,Chicken Biryani,r033,Tamil Nadu style biryani with jeeraga samba.,Biryani,Non-Veg,"[""jeeraga samba rice"",""chicken"",""onion"",""tomato"",""masala"",""ghee"",""curd"",""mint"",""coriander"",""oil""]",main_course,Tamil Nadu,Low
f015,Egg Biryani,r033,Biryani made with boiled eggs.,Biryani,Egg,"[""jeeraga samba rice"",""egg"",""onion"",""tomato"",""masala"",""mint"",""curd"",""oil""]",main_course,Tamil Nadu,Low
f016,Plain Biryani,r033,Spiced biryani rice without meat/egg.,Biryani,Veg,"[""jeeraga samba rice"",""onion"",""tomato"",""masala"",""curd"",""mint"",""oil""]",main_course,Tamil Nadu,Low
f027,Chappati,r033,Soft whole wheat flatbread.,Roti,Veg,"[""wheat flour"",""water"",""salt""]",roti,India,Low
f029,Parotta,r033,Flaky layered parotta.,Parotta,Veg,"[""maida"",""oil"",""salt"",""water""]",parotta,Tamil Nadu,Low
f030,Nool Parotta,r033,String parotta.,Parotta,Veg,"[""maida"",""oil"",""salt""]",parotta,Tamil Nadu,Low
f031,Bun Parotta,r033,Thick fluffy parotta.,Parotta,Veg,"[""maida"",""oil"",""water"",""salt""]",parotta,Tamil Nadu,Low
f032,Veechu Parotta,r033,Thin stretched parotta.,Parotta,Veg,"[""maida"",""oil"",""salt""]",parotta,Tamil Nadu,Low
f033,Egg Kothu Parotta,r033,Minced parotta scrambled with egg.,Parotta,Egg,"[""parotta"",""egg"",""onion"",""salna"",""spices""]",kothu,Tamil Nadu,Low
f034,Egg Veechu Parotta,r033,Veechu parotta with egg layer.,Parotta,Egg,"[""maida"",""egg"",""oil"",""salt""]",parotta,Tamil Nadu,Low
f040,Curd Rice,r033,Tempered curd mixed with rice.,Rice,Veg,"[""rice"",""curd"",""curry leaves"",""mustard"",""salt""]",side_dish,South India,Low
f041,Special Curd Rice,r033,Curd rice with fruits & seasoning.,Rice,Veg,"[""rice"",""curd"",""pomegranate"",""grapes"",""curry leaves"",""mustard"",""salt""]",side_dish,South India,Low
f001,Veg Fried Rice,r034,Stir-fried rice with vegetables.,Fried Rice,Veg,"[""rice"",""carrot"",""beans"",""peas"",""spring onion"",""soy sauce"",""salt"",""oil""]",main_course,South India,Low
f002,Egg Fried Rice,r034,Fried rice with egg.,Fried Rice,Egg,"[""rice"",""egg"",""spring onion"",""soy sauce"",""pepper"",""salt"",""oil""]",main_course,South India,Low
f003,Chicken Fried Rice,r034,Fried rice with shredded chicken.,Fried Rice,Non-Veg,"[""rice"",""chicken"",""soy sauce"",""spring onion"",""pepper"",""salt"",""oil""]",main_course,South India,Low
f004,Mushroom Fried Rice,r034,Fried rice with sautéed mushrooms.,Fried Rice,Veg,"[""rice"",""mushroom"",""soy sauce"",""spring onion"",""salt"",""oil""]",main_course,South India,Low
f009,Schezwan Veg Fried Rice,r034,Spicy fried rice with schezwan sauce.,Fried Rice,Veg,"[""rice"",""capsicum"",""carrot"",""spring onion"",""schezwan sauce"",""soy sauce"",""oil""]",main_course,India,Low
f010,Schezwan Egg Fried Rice,r034,Schezwan fried rice with egg.,Fried Rice,Egg,"[""rice"",""egg"",""schezwan sauce"",""spring onion"",""soy sauce"",""oil""]",main_course,India,Low
f011,Schezwan Chicken Fried Rice,r034,Schezwan fried rice with chicken.,Fried Rice,Non-Veg,"[""rice"",""chicken"",""schezwan sauce"",""spring onion"",""soy sauce"",""oil""]",main_course,India,Low
f014,Chicken Biryani,r034,Classic biryani with chicken.,Biryani,Non-Veg,"[""jeeraga samba rice"",""chicken"",""masala"",""onion"",""tomato"",""mint"",""coriander"",""oil"",""ghee""]",main_course,Tamil Nadu,Low
f015,Egg Biryani,r034,Biryani with boiled eggs.,Biryani,Egg,"[""jeeraga samba rice"",""egg"",""masala"",""onion"",""tomato"",""mint"",""oil""]",main_course,Tamil Nadu,Low
f016,Plain Biryani,r034,Spiced biryani rice without egg/meat.,Biryani,Veg,"[""jeeraga samba rice"",""masala"",""onion"",""tomato"",""mint"",""oil""]",main_course,Tamil Nadu,Low
f006,Jeera Rice,r034,Basmati rice tempered with cumin.,Rice,Veg,"[""rice"",""cumin"",""ghee"",""salt""]",side_dish,India,Low
f008,Ghee Rice,r034,Fragrant rice flavored with ghee.,Rice,Veg,"[""rice"",""ghee"",""cloves"",""cinnamon"",""salt""]",main_course,South India,Low
f012,Steamed Rice,r034,Plain steamed rice.,Rice,Veg,"[""rice"",""water"",""salt""]",basic,India,Low
f027,Chapathi,r034,Whole wheat flatbread.,Roti,Veg,"[""wheat flour"",""water"",""salt""]",roti,India,Low
f029,Parotta,r034,Flaky layered parotta.,Parotta,Veg,"[""maida"",""oil"",""salt"",""water""]",parotta,Tamil Nadu,Low
f001,Veg Fried Rice,r035,Stir-fried rice with vegetables.,Fried Rice,Veg,"[""rice"",""carrot"",""beans"",""peas"",""spring onion"",""soy sauce"",""oil"",""salt""]",main_course,South India,Low
f002,Egg Fried Rice,r035,Fried rice with egg.,Fried Rice,Egg,"[""rice"",""egg"",""spring onion"",""soy sauce"",""pepper"",""salt"",""oil""]",main_course,South India,Low
f003,Chicken Fried Rice,r035,Fried rice with shredded chicken.,Fried Rice,Non-Veg,"[""rice"",""chicken"",""soy sauce"",""spring onion"",""pepper"",""salt"",""oil""]",main_course,South India,Low
f004,Mushroom Fried Rice,r035,Fried rice with sautéed mushrooms.,Fried Rice,Veg,"[""rice"",""mushroom"",""soy sauce"",""spring onion"",""salt"",""oil""]",main_course,South India,Low
f009,Schezwan Veg Fried Rice,r035,Spicy fried rice with Schezwan sauce.,Fried Rice,Veg,"[""rice"",""capsicum"",""carrot"",""spring onion"",""schezwan sauce"",""soy sauce"",""oil""]",main_course,India,Low
f010,Schezwan Egg Fried Rice,r035,Schezwan style fried rice with egg.,Fried Rice,Egg,"[""rice"",""egg"",""schezwan sauce"",""spring onion"",""soy sauce"",""oil""]",main_course,India,Low
f011,Schezwan Chicken Fried Rice,r035,Schezwan fried rice with chicken.,Fried Rice,Non-Veg,"[""rice"",""chicken"",""schezwan sauce"",""spring onion"",""soy sauce"",""oil""]",main_course,India,Low
f014,Chicken Biryani,r035,Traditional biryani made with chicken and aromatic spices.,Biryani,Non-Veg,"[""jeeraga samba rice"",""chicken"",""masala"",""onion"",""tomato"",""mint"",""coriander"",""oil"",""ghee""]",main_course,Tamil Nadu,Low
f015,Egg Biryani,r035,Biryani with boiled eggs.,Biryani,Egg,"[""jeeraga samba rice"",""egg"",""masala"",""onion"",""tomato"",""mint"",""oil""]",main_course,Tamil Nadu,Low
f014,Chicken Biryani,r036,Traditional biryani with chicken and spices.,Biryani,Non-Veg,"[""jeeraga samba rice"",""chicken"",""masala"",""onion"",""tomato"",""mint"",""coriander"",""oil"",""ghee""]",main_course,Tamil Nadu,Low
f016,Plain Biryani,r036,Spiced biryani rice with no meat or egg.,Biryani,Veg,"[""jeeraga samba rice"",""masala"",""onion"",""tomato"",""mint"",""oil""]",main_course,Tamil Nadu,Low
f008,Ghee Rice,r036,Fragrant rice cooked with ghee and mild spices.,Rice,Veg,"[""rice"",""ghee"",""cloves"",""cinnamon"",""salt""]",main_course,South India,Low
f029,Parotta,r036,"Flaky, layered parotta made from maida.",Parotta & Breads,Veg,"[""maida"",""oil"",""salt"",""water""]",parotta,Tamil Nadu,Low
f027,Chapathi,r036,Whole wheat Indian flatbread.,Roti,Veg,"[""wheat flour"",""water"",""salt""]",roti,India,Low
f014,Chicken Biryani,r037,Traditional biryani with chicken and aromatic spices.,Biryani,Non-Veg,"[""jeeraga samba rice"",""chicken"",""masala"",""onion"",""tomato"",""mint"",""coriander"",""oil"",""ghee""]",main_course,Tamil Nadu,Low
f015,Egg Biryani,r037,Biryani made with boiled eggs and spices.,Biryani,Egg,"[""jeeraga samba rice"",""egg"",""masala"",""onion"",""tomato"",""mint"",""oil""]",main_course,Tamil Nadu,Low
f016,Plain Biryani,r037,Spiced biryani rice without meat or egg.,Biryani,Veg,"[""jeeraga samba rice"",""masala"",""onion"",""tomato"",""mint"",""oil""]",main_course,Tamil Nadu,Low
f003,Chicken Fried Rice,r037,Indo-Chinese fried rice with chicken.,Fried Rice,Non-Veg,"[""rice"",""chicken"",""soy sauce"",""spring onion"",""pepper"",""oil"",""salt""]",main_course,South India,Low
f002,Egg Fried Rice,r037,Fried rice with scrambled egg.,Fried Rice,Egg,"[""rice"",""egg"",""spring onion"",""soy sauce"",""pepper"",""salt"",""oil""]",main_course,South India,Low
f040,Curd Rice,r037,Curd mixed with rice and light tempering.,Rice,Veg,"[""rice"",""curd"",""mustard"",""curry leaves"",""salt""]",side_dish,South India,Low
f008,Ghee Rice,r038,Fragrant rice cooked with ghee.,Rice,Veg,"[""rice"",""ghee"",""cloves"",""salt""]",main_course,South India,Low
f006,Jeera Rice,r038,Rice tempered with cumin.,Rice,Veg,"[""rice"",""cumin"",""ghee"",""salt""]",main_course,India,Low
f009,Schezwan Veg Fried Rice,r038,Spicy fried rice with schezwan sauce.,Fried Rice,Veg,"[""rice"",""schezwan sauce"",""carrot"",""capsicum"",""spring onion""]",main_course,India,Low
f005,Paneer Rice,r038,Rice cooked with paneer cubes and spices.,Rice,Veg,"[""rice"",""paneer"",""onion"",""spices""]",main_course,India,Low
f011,Schezwan Chicken Rice,r038,Spicy chicken schezwan fried rice.,Fried Rice,Non-Veg,"[""rice"",""chicken"",""schezwan sauce"",""spring onion""]",main_course,India,Low
f029,Parotta,r038,Layered parotta made with maida.,Parotta,Veg,"[""maida"",""oil"",""water"",""salt""]",parotta,Tamil Nadu,Low
f032,Veechu Parotta,r038,"Thin, stretched parotta.",Parotta,Veg,"[""maida"",""oil"",""salt""]",parotta,Tamil Nadu,Low
f034,Egg Veechu Parotta,r038,Veechu parotta topped with egg.,Parotta,Egg,"[""maida"",""egg"",""oil"",""salt""]",parotta,Tamil Nadu,Low
f014,Chicken Biryani,r038,Classic chicken biryani.,Biryani,Non-Veg,"[""jeeraga samba rice"",""chicken"",""masala""]",main_course,Tamil Nadu,Low
f015,Egg Biryani,r038,Biryani prepared with boiled eggs.,Biryani,Egg,"[""jeeraga samba rice"",""egg"",""masala""]",main_course,Tamil Nadu,Low
f016,Plain Biryani,r038,Spiced biryani rice without meat or egg.,Biryani,Veg,"[""jeeraga samba rice"",""masala""]",main_course,Tamil Nadu,Low
f001,Veg Fried Rice,r039,Vegetable fried rice.,Fried Rice,Veg,"[""rice"",""carrot"",""beans"",""spring onion""]",main_course,India,Low
f004,Mushroom Fried Rice,r039,Fried rice with mushroom.,Fried Rice,Veg,"[""rice"",""mushroom"",""spring onion"",""soy sauce""]",main_course,India,Low
f007,Gobi Fried Rice,r039,Fried rice with gobi.,Fried Rice,Veg,"[""rice"",""cauliflower"",""soy sauce"",""pepper""]",main_course,India,Low
f005,Paneer Fried Rice,r039,Fried rice with paneer cubes.,Fried Rice,Veg,"[""rice"",""paneer"",""capsicum"",""soy sauce""]",main_course,India,Low
f010,Singapore Veg Fried Rice,r039,Spicy Singapore-style veg fried rice.,Fried Rice,Veg,"[""rice"",""vegetables"",""singapore sauce""]",main_course,Asia,Low
f030,Chilli Parotta,r039,Chopped parotta tossed with chilli and spices.,Parotta,Veg,"[""parotta"",""onion"",""capsicum"",""chilli paste""]",parotta,Tamil Nadu,Low
f029,Parotta,r039,Layered maida parotta.,Parotta,Veg,"[""maida"",""oil"",""water"",""salt""]",parotta,Tamil Nadu,Low
f033,Egg Kothu Parotta,r039,Shredded parotta mixed with egg.,Parotta,Egg,"[""parotta"",""egg"",""onion"",""spices""]",parotta,Tamil Nadu,Low
f032,Veechu Parotta,r039,Thin stretched parotta.,Parotta,Veg,"[""maida"",""oil"",""salt""]",parotta,Tamil Nadu,Low
f014,Chicken Biryani,r039,Classic chicken biryani.,Biryani,Non-Veg,"[""rice"",""chicken"",""masala""]",main_course,Tamil Nadu,Low
f015,Egg Biryani,r039,Biryani with boiled eggs.,Biryani,Egg,"[""rice"",""egg"",""masala""]",main_course,Tamil Nadu,Low
f016,Plain Biryani,r039,Spiced biryani rice without meat.,Biryani,Veg,"[""rice"",""masala""]",main_course,Tamil Nadu,Low
f040,Curd Rice,r039,Curd mixed with rice and tempering.,Rice,Veg,"[""rice"",""curd"",""mustard"",""curry leaves""]",side_dish,South India,Low
f001,Veg Fried Rice,r040,Stir-fried long grain rice with mixed vegetables and mild seasoning.,Fried Rice,Veg,"[""rice"",""carrot"",""beans"",""peas"",""spring onion"",""soy sauce"",""oil"",""salt""]",main_course,South India,Moderate
f004,Mushroom Fried Rice,r040,Veg fried rice variation with sautéed mushrooms.,Fried Rice,Veg,"[""rice"",""mushroom"",""spring onion"",""soy sauce"",""pepper"",""oil"",""salt""]",main_course,South India,Low
f005,Paneer Rice,r040,Rice tossed with soft paneer cubes and mild masala.,Fried Rice,Veg,"[""rice"",""paneer"",""onion"",""garam masala"",""oil"",""salt""]",main_course,India,Low
f027,Chapathi,r040,Whole wheat flatbread.,Parotta & Breads,Veg,"[""wheat flour"",""water"",""salt""]",bread,India,Low
f028,Phulka,r040,Soft puffed chapathi.,Parotta & Breads,Veg,"[""wheat flour"",""water"",""salt""]",bread,India,Low
f029,Parotta,r040,Layered flaky bread made with maida.,Parotta & Breads,Veg,"[""maida"",""oil"",""salt"",""water""]",parotta,Tamil Nadu,Low
f001,Veg Fried Rice,r041,Stir-fried long grain rice with mixed vegetables and mild seasoning.,Fried Rice,Veg,"[""rice"",""carrot"",""beans"",""peas"",""spring onion"",""soy sauce"",""oil"",""salt""]",main_course,South India,Moderate
f004,Mushroom Fried Rice,r041,Veg fried rice variation with sautéed mushrooms.,Fried Rice,Veg,"[""rice"",""mushroom"",""spring onion"",""soy sauce"",""pepper"",""oil"",""salt""]",main_course,South India,Low
f005,Paneer Rice,r041,Rice tossed with soft paneer cubes and mild masala.,Fried Rice,Veg,"[""rice"",""paneer"",""onion"",""garam masala"",""oil"",""salt""]",main_course,India,Low
f014,Chicken Biryani,r041,Tamil Nadu style biryani with jeeraga samba rice and tender chicken.,Biryani,Non-Veg,"[""jeeraga samba rice"",""chicken"",""onion"",""tomato"",""ginger garlic paste"",""chili powder"",""biryani masala"",""ghee"",""curd"",""coriander"",""mint"",""oil"",""salt""]",main_course,Tamil Nadu,Moderate
f015,Egg Biryani,r041,Fragrant biryani rice cooked with boiled eggs.,Biryani,Egg,"[""jeeraga samba rice"",""egg"",""onion"",""tomato"",""ginger garlic paste"",""chili powder"",""biryani masala"",""mint"",""curd"",""oil"",""salt""]",main_course,Tamil Nadu,Low
f016,Plain Biryani,r041,Spiced biryani rice without any meat or egg.,Biryani,Veg,"[""jeeraga samba rice"",""onion"",""tomato"",""ginger garlic paste"",""chili powder"",""biryani masala"",""curd"",""mint"",""coriander"",""oil"",""salt""]",main_course,Tamil Nadu,Low
f021,Dosa,r041,South Indian crepe made from fermented batter.,Tiffin,Veg,"[""rice"",""urad dal"",""salt"",""oil""]",tiffin,Tamil Nadu,Low
f022,Egg Dosa,r041,Dosa topped with beaten egg and pepper.,Tiffin,Egg,"[""rice batter"",""egg"",""pepper"",""salt"",""oil""]",tiffin,Tamil Nadu,Low
f023,Roast,r041,Crispy golden dosa served large.,Tiffin,Veg,"[""rice"",""urad dal"",""oil"",""salt""]",tiffin,Tamil Nadu,Low
